passID,timestamp,stationRef,vehicleRef,charge,stationID,vehicleID,providerAbbr
JWS6877041;14/6/2021 8:36;OO00;JF94VYA88954;2.8;OO00;JF94VYA88954;OO
MNX7582043;14/6/2021 9:33;OO09;HE38BQH01623;3.1;OO09;HE38BQH01623;MR
LHZ2837986;14/6/2021 9:47;EG02;PD45WOT56494;1.25;EG02;PD45WOT56494;NE
PQA6413943;14/6/2021 10:40;EG09;IN99SEN20660;2.8;EG09;IN99SEN20660;EG
NAJ1486734;14/6/2021 11:11;AO07;PE73VJU23485;2.8;AO07;PE73VJU23485;AO
LDW0780619;14/6/2021 11:32;OO10;JF94VYA88954;2.8;OO10;JF94VYA88954;OO
XSK1290916;14/6/2021 11:32;OO01;UP28MBM38391;1.0;OO01;UP28MBM38391;NE
EDR4949505;14/6/2021 11:54;OO05;LM86GYO69819;2.0;OO05;LM86GYO69819;GF
AUJ5236793;14/6/2021 12:00;MR08;EZ65FLV39493;2.8;MR08;EZ65FLV39493;MR
UYT0917071;14/6/2021 12:08;OO00;AY38OQF67603;2.8;OO00;AY38OQF67603;OO
NXZ1569025;14/6/2021 13:19;KO04;NY14GZR94632;2.2;KO04;NY14GZR94632;NE
HSM8059143;14/6/2021 13:51;KO06;QW79CHL42244;2.8;KO06;QW79CHL42244;KO
GBX6335289;14/6/2021 14:28;GF00;UF84JOS00561;2.8;GF00;UF84JOS00561;GF
LDG7066596;14/6/2021 14:43;NE03;FY47TUN40300;1.0;NE03;FY47TUN40300;NE
NCV4518230;14/6/2021 14:47;EG06;UA13YTK28483;2.2;EG06;UA13YTK28483;MR
NSH0477722;14/6/2021 15:05;GF00;BY85QGR11636;2.5;GF00;BY85QGR11636;GF
IIL1316078;14/6/2021 16:18;OO05;XV40HUQ04740;1.0;OO05;XV40HUQ04740;OO
RJV3957408;14/6/2021 19:57;GF00;LM86GYO69819;2.8;GF00;LM86GYO69819;GF
CYI0655020;14/6/2021 21:03;EG02;XE59BZM26378;2.5;EG02;XE59BZM26378;EG
BLE0655628;14/6/2021 21:31;KO04;QW79CHL42244;2.8;KO04;QW79CHL42244;KO
WEY3175238;14/6/2021 21:33;KO00;MQ65WJJ60020;1.25;KO00;MQ65WJJ60020;KO
RFY7659367;15/6/2021 0:26;AO04;BM25PHF40639;13.0;AO04;BM25PHF40639;AO
UXZ6177605;15/6/2021 1:49;OO12;WG11QVY31890;1.0;OO12;WG11QVY31890;OO
UCV0575549;15/6/2021 3:17;EG08;PF04UCA93312;3.1;EG08;PF04UCA93312;GF
MWU2996460;15/6/2021 3:50;GF00;LM86GYO69819;2.8;GF00;LM86GYO69819;GF
VON2296673;15/6/2021 4:11;GF00;PF04UCA93312;3.1;GF00;PF04UCA93312;GF
XXZ5543362;15/6/2021 5:52;NE13;PM58XHX45588;1.5;NE13;PM58XHX45588;NE
CTN1917724;15/6/2021 6:01;OO11;LC72NRN52084;3.1;OO11;LC72NRN52084;OO
YEB9092169;15/6/2021 6:02;MR05;IZ65WAT29135;2.0;MR05;IZ65WAT29135;MR
YKW3140761;15/6/2021 6:25;OO05;VJ92OYV94295;2.5;OO05;VJ92OYV94295;OO
BNV3316403;15/6/2021 6:44;AO01;BZ76ROL87339;1.0;AO01;BZ76ROL87339;AO
NRU4387171;15/6/2021 7:29;MR01;QO68DIC93032;2.5;MR01;QO68DIC93032;MR
OCQ3106767;15/6/2021 7:46;KO08;FL13UMN92207;1.0;KO08;FL13UMN92207;KO
IPE0526668;15/6/2021 8:03;EG03;IW53OQE31439;2.8;EG03;IW53OQE31439;EG
SWK8299830;15/6/2021 8:08;GF00;BY85QGR11636;2.5;GF00;BY85QGR11636;GF
RPM9717975;15/6/2021 9:49;MR03;RK48BOP88344;2.5;MR03;RK48BOP88344;OO
XXD4300577;15/6/2021 10:22;KO03;MA30QLI76818;1.5;KO03;MA30QLI76818;GF
AUX4971618;15/6/2021 10:30;OO06;QR03XCJ37459;2.8;OO06;QR03XCJ37459;OO
ICI5653465;15/6/2021 10:40;EG00;IN99SEN20660;2.8;EG00;IN99SEN20660;EG
APW9965491;15/6/2021 11:38;OO05;EM54HQI58682;3.1;OO05;EM54HQI58682;OO
KBT9552110;15/6/2021 11:40;MR06;RR98KQE80731;1.25;MR06;RR98KQE80731;MR
GBK5635433;15/6/2021 12:17;EG07;CM15YCB60994;2.0;EG07;CM15YCB60994;EG
ALA1880771;15/6/2021 13:55;GF00;CP56DAO45598;2.8;GF00;CP56DAO45598;GF
HMX4500976;15/6/2021 14:06;AO04;RR73DWB65452;2.8;AO04;RR73DWB65452;AO
TFY9274442;15/6/2021 14:46;GF00;MA30QLI76818;2.5;GF00;MA30QLI76818;GF
NXK1487303;15/6/2021 14:58;AO05;YL27IFD65117;2.0;AO05;YL27IFD65117;AO
FJZ5253548;15/6/2021 16:07;AO06;RR73DWB65452;2.8;AO06;RR73DWB65452;AO
XCX9509639;15/6/2021 17:11;NE10;PD45WOT56494;2.0;NE10;PD45WOT56494;NE
XHR3994840;15/6/2021 19:09;EG00;DW44ZOO26361;2.5;EG00;DW44ZOO26361;EG
TGT7875591;15/6/2021 20:00;MR04;PM58XHX45588;3.1;MR04;PM58XHX45588;NE
OQC9724007;15/6/2021 20:07;EG06;XE59BZM26378;2.5;EG06;XE59BZM26378;EG
ZXC9353265;15/6/2021 21:43;EG02;EC02LZC49528;2.8;EG02;EC02LZC49528;EG
IZD3930702;15/6/2021 22:08;KO01;UO75YNW62238;2.8;KO01;UO75YNW62238;KO
CBC4103602;15/6/2021 23:17;KO03;UF84JOS00561;1.5;KO03;UF84JOS00561;GF
WMG7699408;15/6/2021 23:22;MR04;XV91YMP27722;2.5;MR04;XV91YMP27722;MR
FHR5478723;16/6/2021 0:06;AO09;SU00RDZ36214;2.8;AO09;SU00RDZ36214;AO
JVX4277401;16/6/2021 0:29;NE03;EV77EDV52985;1.0;NE03;EV77EDV52985;NE
DWA4194917;16/6/2021 1:43;KO03;QU94IGC75528;1.25;KO03;QU94IGC75528;EG
SZO2740152;16/6/2021 1:45;GF00;UF84JOS00561;2.8;GF00;UF84JOS00561;GF
GYH3328704;16/6/2021 2:49;NE00;PD45WOT56494;2.0;NE00;PD45WOT56494;NE
WXS9632410;16/6/2021 4:45;NE04;NY14GZR94632;2.8;NE04;NY14GZR94632;NE
LPC8443251;16/6/2021 5:22;NE01;OY94SZK34436;2.5;NE01;OY94SZK34436;NE
FFL6678683;16/6/2021 6:05;NE02;NZ35XLQ89678;2.0;NE02;NZ35XLQ89678;NE
LLC8461510;16/6/2021 7:49;MR06;UA13YTK28483;2.8;MR06;UA13YTK28483;MR
HZX0118520;16/6/2021 8:06;GF00;KW50MJG67260;2.2;GF00;KW50MJG67260;GF
TAM0920668;16/6/2021 8:12;KO00;KB55KTM48860;2.5;KO00;KB55KTM48860;KO
WHG6022891;16/6/2021 9:15;EG07;DW44ZOO26361;2.0;EG07;DW44ZOO26361;EG
BST2769019;16/6/2021 9:21;GF00;BY85QGR11636;2.5;GF00;BY85QGR11636;GF
OJG6003091;16/6/2021 10:15;GF00;CP56DAO45598;2.8;GF00;CP56DAO45598;GF
RDO9641780;16/6/2021 10:24;NE05;NY14GZR94632;2.8;NE05;NY14GZR94632;NE
NJV4952674;16/6/2021 10:45;MR05;QN23UHH39091;2.8;MR05;QN23UHH39091;MR
RVP1216090;16/6/2021 11:12;EG02;IW53OQE31439;2.8;EG02;IW53OQE31439;EG
AUF9247927;16/6/2021 15:40;OO03;MP14WFM40909;1.5;OO03;MP14WFM40909;GF
VEP8581728;16/6/2021 17:16;NE05;EV77EDV52985;1.0;NE05;EV77EDV52985;NE
HYV9933763;16/6/2021 17:48;MR00;QO68DIC93032;2.5;MR00;QO68DIC93032;MR
SKM1125405;16/6/2021 17:56;AO09;OC94ASJ72024;1.0;AO09;OC94ASJ72024;AO
FWI6613060;16/6/2021 18:31;OO09;JF94VYA88954;2.8;OO09;JF94VYA88954;OO
GKL9628716;16/6/2021 18:46;NE10;UO75YNW62238;2.8;NE10;UO75YNW62238;KO
REF4265344;16/6/2021 19:28;KO03;FL13UMN92207;1.0;KO03;FL13UMN92207;KO
TWX0692419;16/6/2021 19:35;NE03;NZ35XLQ89678;1.5;NE03;NZ35XLQ89678;NE
RGU2851115;16/6/2021 19:41;KO00;IW53OQE31439;2.2;KO00;IW53OQE31439;EG
UYQ0760174;16/6/2021 19:45;KO06;HW75BKT77773;2.2;KO06;HW75BKT77773;KO
HWO9722214;16/6/2021 20:18;NE15;FL13UMN92207;2.5;NE15;FL13UMN92207;KO
WCU9979893;16/6/2021 20:44;KO03;QO77TFN61853;2.2;KO03;QO77TFN61853;KO
WNW3453006;16/6/2021 21:17;OO03;JF94VYA88954;2.8;OO03;JF94VYA88954;OO
WFZ9372575;16/6/2021 22:20;MR02;IZ65WAT29135;2.0;MR02;IZ65WAT29135;MR
KSD0470247;16/6/2021 22:53;AO18;BM25PHF40639;13.0;AO18;BM25PHF40639;AO
CFA3385295;16/6/2021 23:28;OO06;XV40HUQ04740;1.0;OO06;XV40HUQ04740;OO
IPH7575416;16/6/2021 23:30;MR06;XV40HUQ04740;3.1;MR06;XV40HUQ04740;OO
GZT0040496;17/6/2021 0:28;GF00;KW50MJG67260;2.2;GF00;KW50MJG67260;GF
EMJ6756011;17/6/2021 0:48;GF00;LM86GYO69819;2.8;GF00;LM86GYO69819;GF
RFY4938667;17/6/2021 0:51;OO02;AT19HLV57173;2.8;OO02;AT19HLV57173;OO
INJ1448755;17/6/2021 3:37;GF00;CK97FAU13897;2.5;GF00;CK97FAU13897;GF
JCM6998660;17/6/2021 3:52;NE07;IA29IQS63679;1.0;NE07;IA29IQS63679;NE
NQI9513519;17/6/2021 3:52;NE00;QO77TFN61853;1.5;NE00;QO77TFN61853;KO
RCA6536814;17/6/2021 4:23;NE11;IA29IQS63679;1.0;NE11;IA29IQS63679;NE
OBE8002990;17/6/2021 4:30;NE02;EG95RTB75032;2.8;NE02;EG95RTB75032;NE
RDC2532485;17/6/2021 4:59;AO17;YL27IFD65117;2.0;AO17;YL27IFD65117;AO
RLD2575285;17/6/2021 6:25;GF00;IO09FGE68100;2.8;GF00;IO09FGE68100;GF
GOQ4373728;17/6/2021 6:29;OO11;JV67MTI17124;1.0;OO11;JV67MTI17124;NE
NHN3482371;17/6/2021 7:35;AO06;BM25PHF40639;13.0;AO06;BM25PHF40639;AO
SME5959871;17/6/2021 10:10;GF00;SL09NOT64494;2.5;GF00;SL09NOT64494;GF
XVD1472878;17/6/2021 11:17;OO11;AT19HLV57173;2.8;OO11;AT19HLV57173;OO
PWN3314365;17/6/2021 11:22;OO02;EE22TMX10817;2.0;OO02;EE22TMX10817;OO
LMN8364949;17/6/2021 11:28;OO13;RK48BOP88344;2.8;OO13;RK48BOP88344;OO
OUF1334258;17/6/2021 11:33;NE01;FY47TUN40300;1.0;NE01;FY47TUN40300;NE
HDQ5744557;17/6/2021 11:55;KO08;RV87TIY76692;2.5;KO08;RV87TIY76692;KO
KGI5364948;17/6/2021 12:05;EG02;IW53OQE31439;2.8;EG02;IW53OQE31439;EG
KPI4136303;17/6/2021 12:10;OO11;AY38OQF67603;2.8;OO11;AY38OQF67603;OO
HXJ6717152;17/6/2021 12:19;OO02;RR98KQE80731;1.5;OO02;RR98KQE80731;MR
RVF3888211;17/6/2021 13:14;NE16;EG95RTB75032;2.8;NE16;EG95RTB75032;NE
YLF7031009;17/6/2021 13:17;KO09;IX01MVL33676;2.5;KO09;IX01MVL33676;KO
MKF7011039;17/6/2021 13:58;NE14;EV77EDV52985;1.0;NE14;EV77EDV52985;NE
TDC5417726;17/6/2021 14:23;KO05;MQ65WJJ60020;1.25;KO05;MQ65WJJ60020;KO
BHM8414250;17/6/2021 14:43;OO13;PE73VJU23485;2.2;OO13;PE73VJU23485;AO
NWU1291975;17/6/2021 14:47;NE00;EG95RTB75032;2.8;NE00;EG95RTB75032;NE
CXM4042469;17/6/2021 16:20;OO12;MP14WFM40909;2.8;OO12;MP14WFM40909;GF
SWF5275554;17/6/2021 16:26;NE16;UP28MBM38391;1.0;NE16;UP28MBM38391;NE
DBW5601257;17/6/2021 16:27;MR03;UA13YTK28483;2.8;MR03;UA13YTK28483;MR
SAN6180010;17/6/2021 16:29;AO12;DP11ENT03275;3.1;AO12;DP11ENT03275;AO
PNZ2841414;17/6/2021 16:49;EG03;QU94IGC75528;1.25;EG03;QU94IGC75528;EG
RVX4197102;17/6/2021 16:50;EG11;DP11ENT03275;1.0;EG11;DP11ENT03275;AO
FYB1828785;17/6/2021 17:15;NE06;NY14GZR94632;2.8;NE06;NY14GZR94632;NE
SWX0888775;17/6/2021 17:27;NE09;FY47TUN40300;1.0;NE09;FY47TUN40300;NE
DBI2212686;17/6/2021 17:37;EG10;XE59BZM26378;2.5;EG10;XE59BZM26378;EG
JFY6350633;17/6/2021 18:31;OO07;IW53OQE31439;2.5;OO07;IW53OQE31439;EG
REB6939975;17/6/2021 19:22;NE16;UO75YNW62238;1.5;NE16;UO75YNW62238;KO
GRK4563748;17/6/2021 19:23;EG00;XE59BZM26378;2.5;EG00;XE59BZM26378;EG
ZDC0983552;17/6/2021 19:44;KO04;KB55KTM48860;2.5;KO04;KB55KTM48860;KO
SZD7798127;17/6/2021 20:54;AO04;LG64ARC91224;13.0;AO04;LG64ARC91224;AO
ZOC3283957;17/6/2021 21:17;MR02;BI87HYL81972;1.0;MR02;BI87HYL81972;MR
GOW2849673;17/6/2021 21:53;NE07;PD45WOT56494;2.0;NE07;PD45WOT56494;NE
DAJ5756156;17/6/2021 22:03;NE14;JV67MTI17124;2.5;NE14;JV67MTI17124;NE
DRU3570216;17/6/2021 23:24;EG09;CM15YCB60994;2.0;EG09;CM15YCB60994;EG
JMQ7713618;17/6/2021 23:38;KO04;IX01MVL33676;2.5;KO04;IX01MVL33676;KO
ZZF2983913;17/6/2021 23:44;EG12;XE59BZM26378;2.5;EG12;XE59BZM26378;EG
PSQ0957843;18/6/2021 0:00;OO13;JF94VYA88954;2.8;OO13;JF94VYA88954;OO
YJO9228023;18/6/2021 0:07;OO03;QR03XCJ37459;2.8;OO03;QR03XCJ37459;OO
EDA5029078;18/6/2021 0:45;NE16;IA29IQS63679;1.0;NE16;IA29IQS63679;NE
FQZ5116022;18/6/2021 2:47;OO07;RK48BOP88344;2.8;OO07;RK48BOP88344;OO
NSZ7660836;18/6/2021 3:34;AO08;OC94ASJ72024;1.0;AO08;OC94ASJ72024;AO
ZAP1657580;18/6/2021 3:50;EG05;XE59BZM26378;2.5;EG05;XE59BZM26378;EG
NTQ5567690;18/6/2021 4:20;EG06;XE59BZM26378;2.5;EG06;XE59BZM26378;EG
WWG4194971;18/6/2021 4:35;KO01;ZY93PCY41868;1.5;KO01;ZY93PCY41868;KO
OYX1423226;18/6/2021 4:35;KO03;IX01MVL33676;2.5;KO03;IX01MVL33676;KO
JGN7001384;18/6/2021 5:13;MR04;HE38BQH01623;2.8;MR04;HE38BQH01623;MR
OAF4341450;18/6/2021 5:17;MR08;IZ65WAT29135;2.0;MR08;IZ65WAT29135;MR
FTD3302075;18/6/2021 6:35;EG06;TV81MAQ99005;2.8;EG06;TV81MAQ99005;EG
KGB1498460;18/6/2021 8:19;NE11;IA29IQS63679;1.0;NE11;IA29IQS63679;NE
JSJ2723603;18/6/2021 10:36;MR02;UA13YTK28483;2.8;MR02;UA13YTK28483;MR
KQK3526563;18/6/2021 11:09;EG01;DV04FQL29609;1.25;EG01;DV04FQL29609;AO
IDE5080790;18/6/2021 11:23;EG03;TZ48CCW54765;3.1;EG03;TZ48CCW54765;EG
PVA7750491;18/6/2021 11:56;OO01;QX75YWC61835;2.5;OO01;QX75YWC61835;OO
DTN8293442;18/6/2021 12:24;KO02;HW75BKT77773;2.2;KO02;HW75BKT77773;KO
UXC3689360;18/6/2021 13:07;NE00;DV04FQL29609;2.2;NE00;DV04FQL29609;AO
KKI0172396;18/6/2021 13:49;AO00;YL27IFD65117;2.0;AO00;YL27IFD65117;AO
TJE2006543;18/6/2021 14:54;KO02;WY00MLL63827;1.0;KO02;WY00MLL63827;KO
NDD6914408;18/6/2021 17:12;MR06;HE38BQH01623;2.8;MR06;HE38BQH01623;MR
LWO4004765;18/6/2021 17:30;NE07;IA29IQS63679;1.0;NE07;IA29IQS63679;NE
YYL5477892;18/6/2021 17:47;GF00;KW50MJG67260;2.2;GF00;KW50MJG67260;GF
NFQ4953952;18/6/2021 19:18;OO10;RK48BOP88344;2.8;OO10;RK48BOP88344;OO
JXQ8697954;18/6/2021 20:03;NE15;JV67MTI17124;2.5;NE15;JV67MTI17124;NE
HBF7410263;18/6/2021 20:18;KO03;QW79CHL42244;2.8;KO03;QW79CHL42244;KO
SZG5174689;18/6/2021 21:51;GF00;YX66XYW62640;3.1;GF00;YX66XYW62640;GF
ITF4405299;18/6/2021 21:55;KO04;ED51EWW52190;2.8;KO04;ED51EWW52190;KO
NCL5204837;18/6/2021 22:53;OO06;XF28DGK65250;2.5;OO06;XF28DGK65250;GF
HSE7279142;18/6/2021 23:13;NE04;QO68DIC93032;1.25;NE04;QO68DIC93032;MR
KVY8069861;18/6/2021 23:41;MR01;HE38BQH01623;2.8;MR01;HE38BQH01623;MR
TFL9470180;18/6/2021 23:48;AO17;DP11ENT03275;3.1;AO17;DP11ENT03275;AO
KFJ0381166;19/6/2021 0:08;GF00;JE65QJK64802;2.8;GF00;JE65QJK64802;GF
QBK6951355;19/6/2021 1:02;GF00;SL09NOT64494;2.5;GF00;SL09NOT64494;GF
UYC7439143;19/6/2021 2:10;MR08;JO50FSF60755;3.1;MR08;JO50FSF60755;KO
YHK9257743;19/6/2021 2:34;GF00;WU78BMX13511;1.0;GF00;WU78BMX13511;GF
EUE4070251;19/6/2021 4:17;OO03;AY38OQF67603;2.8;OO03;AY38OQF67603;OO
RRF0640499;19/6/2021 4:21;KO04;FL13UMN92207;1.0;KO04;FL13UMN92207;KO
JOO1720638;19/6/2021 4:26;NE07;OY94SZK34436;2.5;NE07;OY94SZK34436;NE
HXY6111088;19/6/2021 4:51;KO01;UO75YNW62238;2.8;KO01;UO75YNW62238;KO
QLL3168778;19/6/2021 5:05;NE13;EV77EDV52985;1.0;NE13;EV77EDV52985;NE
TCW0955574;19/6/2021 6:14;EG09;TE24LCO18661;1.25;EG09;TE24LCO18661;EG
LOZ4397178;19/6/2021 6:46;KO02;ED51EWW52190;2.8;KO02;ED51EWW52190;KO
QHJ6969887;19/6/2021 7:00;EG03;EC02LZC49528;2.8;EG03;EC02LZC49528;EG
WBR0030626;19/6/2021 7:51;AO08;DV04FQL29609;3.1;AO08;DV04FQL29609;AO
FDF0746855;19/6/2021 9:26;AO04;DV04FQL29609;3.1;AO04;DV04FQL29609;AO
UMD9240114;19/6/2021 10:05;AO08;HT62RDI04611;2.8;AO08;HT62RDI04611;AO
LOM6436733;19/6/2021 10:13;KO04;VL67TFO75321;1.25;KO04;VL67TFO75321;EG
DHL5803974;19/6/2021 10:41;AO00;PE73VJU23485;2.8;AO00;PE73VJU23485;AO
CWT9735851;19/6/2021 12:00;EG05;IW53OQE31439;2.8;EG05;IW53OQE31439;EG
DJV2689288;19/6/2021 12:12;OO01;EM54HQI58682;2.8;OO01;EM54HQI58682;OO
GFF9149065;19/6/2021 12:39;AO05;OC94ASJ72024;1.0;AO05;OC94ASJ72024;AO
PRB2240413;19/6/2021 13:01;AO05;PM58XHX45588;2.8;AO05;PM58XHX45588;NE
TXW0364700;19/6/2021 14:08;AO08;PE73VJU23485;2.8;AO08;PE73VJU23485;AO
ZAO8533157;19/6/2021 14:43;MR01;QH15HWX24570;3.1;MR01;QH15HWX24570;MR
MNX1086876;19/6/2021 15:46;EG04;XE59BZM26378;2.5;EG04;XE59BZM26378;EG
AXL9918340;19/6/2021 16:23;OO12;XV40HUQ04740;1.0;OO12;XV40HUQ04740;OO
CJW2198974;19/6/2021 16:25;NE00;NZ35XLQ89678;1.5;NE00;NZ35XLQ89678;NE
ZKE1467682;19/6/2021 16:34;EG05;MU06LHX94338;1.5;EG05;MU06LHX94338;EG
EQK7656920;19/6/2021 16:35;AO15;BK77KNV91142;2.8;AO15;BK77KNV91142;OO
FYO9573227;19/6/2021 17:11;AO19;YL27IFD65117;2.0;AO19;YL27IFD65117;AO
XDJ6492850;19/6/2021 17:29;EG05;TE24LCO18661;1.25;EG05;TE24LCO18661;EG
OHT0610245;19/6/2021 17:29;KO00;QO77TFN61853;2.2;KO00;QO77TFN61853;KO
QKM9326469;19/6/2021 18:09;MR06;BI87HYL81972;2.5;MR06;BI87HYL81972;MR
IVR8223977;19/6/2021 18:56;NE08;IA29IQS63679;2.0;NE08;IA29IQS63679;NE
NPB2075213;19/6/2021 19:15;AO18;RR73DWB65452;2.8;AO18;RR73DWB65452;AO
RJX6394339;19/6/2021 19:42;NE14;HA82SCK64299;1.0;NE14;HA82SCK64299;MR
GGA5381709;19/6/2021 19:51;KO05;SY96JDQ97089;2.2;KO05;SY96JDQ97089;AO
LYH5639463;19/6/2021 20:19;MR01;UA13YTK28483;2.8;MR01;UA13YTK28483;MR
QQY6809331;19/6/2021 20:46;MR01;XV91YMP27722;2.8;MR01;XV91YMP27722;MR
QRW8617851;19/6/2021 20:51;NE01;OY94SZK34436;2.5;NE01;OY94SZK34436;NE
RZB5657028;19/6/2021 20:54;AO01;HT62RDI04611;2.8;AO01;HT62RDI04611;AO
MUJ8786387;19/6/2021 21:01;OO02;XV40HUQ04740;1.0;OO02;XV40HUQ04740;OO
WKN8190345;19/6/2021 21:02;GF00;MA30QLI76818;2.5;GF00;MA30QLI76818;GF
KUM5882977;19/6/2021 21:15;OO02;EV77EDV52985;1.0;OO02;EV77EDV52985;NE
GTE6095468;19/6/2021 22:50;AO08;YL27IFD65117;2.0;AO08;YL27IFD65117;AO
CCH4803077;19/6/2021 23:28;GF00;WU78BMX13511;1.0;GF00;WU78BMX13511;GF
YKX3488076;19/6/2021 23:33;AO15;LM86GYO69819;2.8;AO15;LM86GYO69819;GF
NNF3840486;20/6/2021 2:21;MR01;NZ35XLQ89678;1.25;MR01;NZ35XLQ89678;NE
RPG9693126;20/6/2021 4:34;NE01;NZ35XLQ89678;1.5;NE01;NZ35XLQ89678;NE
DKL6941018;20/6/2021 5:29;OO01;AT19HLV57173;2.8;OO01;AT19HLV57173;OO
TUP7619751;20/6/2021 6:13;EG11;BK77KNV91142;2.8;EG11;BK77KNV91142;OO
MBU4490046;20/6/2021 8:25;EG10;IN99SEN20660;2.8;EG10;IN99SEN20660;EG
HYS7836537;20/6/2021 11:00;OO09;SL09NOT64494;1.25;OO09;SL09NOT64494;GF
GAS2746110;20/6/2021 11:51;EG00;JD78PQD35395;1.0;EG00;JD78PQD35395;EG
ZDD9463944;20/6/2021 12:01;KO05;YH66OKD41942;2.8;KO05;YH66OKD41942;KO
YIV4430312;20/6/2021 12:16;AO05;BM25PHF40639;13.0;AO05;BM25PHF40639;AO
EJE2574804;20/6/2021 13:59;MR07;UA13YTK28483;2.8;MR07;UA13YTK28483;MR
XVA7947334;20/6/2021 14:02;GF00;BY85QGR11636;2.5;GF00;BY85QGR11636;GF
VXV9520525;20/6/2021 14:59;EG05;EZ65FLV39493;1.25;EG05;EZ65FLV39493;MR
TRQ9389049;20/6/2021 15:14;NE00;OY94SZK34436;1.0;NE00;OY94SZK34436;NE
WYR0824832;20/6/2021 15:29;AO02;OY94SZK34436;2.8;AO02;OY94SZK34436;NE
WPB5129956;20/6/2021 15:35;NE02;IX01MVL33676;2.8;NE02;IX01MVL33676;KO
QVE7486697;20/6/2021 15:39;NE10;IA29IQS63679;1.0;NE10;IA29IQS63679;NE
JSU7597495;20/6/2021 16:19;NE12;PM58XHX45588;1.5;NE12;PM58XHX45588;NE
ILR8653944;20/6/2021 16:32;KO03;RV87TIY76692;2.5;KO03;RV87TIY76692;KO
AUN5884024;20/6/2021 16:41;MR08;HA82SCK64299;2.2;MR08;HA82SCK64299;MR
LDT8828433;20/6/2021 16:58;AO16;HT62RDI04611;2.8;AO16;HT62RDI04611;AO
YDI9540208;20/6/2021 16:59;NE05;NY14GZR94632;2.8;NE05;NY14GZR94632;NE
DYT2015155;20/6/2021 17:45;GF00;UF84JOS00561;2.8;GF00;UF84JOS00561;GF
NMI6780615;20/6/2021 18:19;AO00;SY96JDQ97089;1.5;AO00;SY96JDQ97089;AO
UDR3563363;20/6/2021 18:41;KO04;HW75BKT77773;2.5;KO04;HW75BKT77773;KO
CZY7355798;20/6/2021 18:58;MR00;UA13YTK28483;2.8;MR00;UA13YTK28483;MR
DQO2411100;20/6/2021 20:03;MR03;HE38BQH01623;2.8;MR03;HE38BQH01623;MR
PQN1342905;20/6/2021 20:07;EG09;ED51EWW52190;2.0;EG09;ED51EWW52190;KO
TJS3796701;20/6/2021 20:33;GF00;WU78BMX13511;1.0;GF00;WU78BMX13511;GF
DRT2703232;20/6/2021 20:48;MR04;QR03XCJ37459;1.0;MR04;QR03XCJ37459;OO
WTI6212943;20/6/2021 20:48;AO18;OC94ASJ72024;1.0;AO18;OC94ASJ72024;AO
OCP2617585;20/6/2021 22:43;NE10;DO24BCW15511;1.25;NE10;DO24BCW15511;KO
UNB3572290;20/6/2021 23:07;NE15;UP28MBM38391;2.0;NE15;UP28MBM38391;NE
KOG0955235;20/6/2021 23:41;GF00;CK97FAU13897;2.5;GF00;CK97FAU13897;GF
TKD9105554;21/6/2021 0:09;GF00;IO09FGE68100;2.8;GF00;IO09FGE68100;GF
AUL1012293;21/6/2021 1:22;MR04;HE38BQH01623;2.8;MR04;HE38BQH01623;MR
ESO5948580;21/6/2021 2:19;EG02;XE59BZM26378;2.5;EG02;XE59BZM26378;EG
XUP9009163;21/6/2021 2:33;AO07;OC94ASJ72024;1.0;AO07;OC94ASJ72024;AO
ZFH7988479;21/6/2021 2:42;NE15;UP28MBM38391;1.0;NE15;UP28MBM38391;NE
GXN5485601;21/6/2021 4:25;KO02;JO50FSF60755;2.2;KO02;JO50FSF60755;KO
OQX3521968;21/6/2021 5:23;EG02;JD78PQD35395;1.0;EG02;JD78PQD35395;EG
ILF7783902;21/6/2021 5:56;OO10;VJ92OYV94295;2.5;OO10;VJ92OYV94295;OO
YKC2349803;21/6/2021 6:28;AO18;PE73VJU23485;2.8;AO18;PE73VJU23485;AO
GDJ2356819;21/6/2021 6:38;MR05;HW75BKT77773;2.2;MR05;HW75BKT77773;KO
PJL8641306;21/6/2021 6:38;NE04;VX68BAR38623;1.5;NE04;VX68BAR38623;NE
FGK5481068;21/6/2021 6:59;OO13;DW44ZOO26361;1.0;OO13;DW44ZOO26361;EG
LSV9981950;21/6/2021 7:20;OO09;BK77KNV91142;2.8;OO09;BK77KNV91142;OO
OFE6794614;21/6/2021 8:36;NE07;JV67MTI17124;2.5;NE07;JV67MTI17124;NE
CKC6517144;21/6/2021 9:02;MR08;XV91YMP27722;2.5;MR08;XV91YMP27722;MR
WSP9426057;21/6/2021 11:14;EG04;IW53OQE31439;2.8;EG04;IW53OQE31439;EG
UOR8421025;21/6/2021 11:55;OO04;YX66XYW62640;1.0;OO04;YX66XYW62640;GF
QBA6097126;21/6/2021 11:57;OO10;IC95TLY24827;2.0;OO10;IC95TLY24827;OO
HHO6991221;21/6/2021 12:44;AO07;OY94SZK34436;2.8;AO07;OY94SZK34436;NE
ZJJ1321497;21/6/2021 13:02;MR08;QO68DIC93032;2.5;MR08;QO68DIC93032;MR
HGB3327461;21/6/2021 14:14;MR02;RR98KQE80731;1.25;MR02;RR98KQE80731;MR
EOX7100416;21/6/2021 14:33;NE09;PM58XHX45588;1.5;NE09;PM58XHX45588;NE
ZLM9636233;21/6/2021 15:38;AO10;BM25PHF40639;13.0;AO10;BM25PHF40639;AO
